"Many animals and humans process the visual field with a varying spatial resolution (foveated vision) and use peripheral processing to make eye movements and point the fovea to acquire high-resolution information about objects of interest. This architecture results in computationally efficient rapid scene exploration. Recent progress in vision Transformers has brought about new alternatives to the traditionally convolution-reliant computer vision systems. However, these models do not explicitly model the foveated properties of the visual system nor the interaction between eye movements and the classification task. We propose foveated Transformer (FoveaTer) model, which uses pooling regions and saccadic movements to perform object classification tasks using a vision Transformer architecture. Our proposed model pools the image features using squared pooling regions, an approximation to the biologically-inspired foveated architecture, and uses the pooled features as an input to a Transformer Network. It decides on the following fixation location based on the attention assigned by the Transformer to various locations from previous and present fixations. The model uses a confidence threshold to stop scene exploration, allowing to dynamically allocate more fixation/computational resources to more challenging images. We construct an ensemble model using our proposed model and unfoveated model, achieving an accuracy 1.36% below the unfoveated model with 22% computational savings. Finally, we demonstrate our model's robustness against adversarial attacks, where it outperforms the unfoveated model.",0
"Foveation transformers have been shown to improve performance over non-foveated models at equivalent computational cost on some image classification tasks. This work demonstrates that a simple foveation transformation applied post hoc can enhance performance across most architectures with negligible added costs, which could enable more computationally efficient deployment in cloud computing. Our approach uses a pretrained convolutional neural network model from the PyTorch Image Classification Challenge as a fixed feature extractor. It then applies the ""Foveatized"" operator - a simple elementwise multiplication by a learned foveating map - after passing through the last convolutional layer but before feeding into a linear classifier. We test our method using ResNet and DenseNet base models with five different backbones ranging in depth (96 layers) to width (48). On average we see up to +2% top-1 accuracy increase compared against strong baseline models without changing any parameters except adding an elementwise multiply and learnable weights. Our approach works better than the previously published state of the art methods such as SEAMless, MSDiffused, and SEMFIB across all tested models by large margins (up to +4%) while reducing computations. In summary, we present FoveaTer: a novel approach for improving image classification accuracies via Foveated Transformers, making use of existing models and data without retraining them. As there seems little scope for improvement based solely on architecture alone nowadays, our method would be beneficial for those looking to deploy large scale image classification systems cheaply and efficiently.",1
"In this paper, we study the task of source-free domain adaptation (SFDA), where the source data are not available during target adaptation. Previous works on SFDA mainly focus on aligning the cross-domain distributions. However, they ignore the generalization ability of the pretrained source model, which largely influences the initial target outputs that are vital to the target adaptation stage. To address this, we make the interesting observation that the model accuracy is highly correlated with whether or not attention is focused on the objects in an image. To this end, we propose a generic and effective framework based on Transformer, named TransDA, for learning a generalized model for SFDA. Specifically, we apply the Transformer as the attention module and inject it into a convolutional network. By doing so, the model is encouraged to turn attention towards the object regions, which can effectively improve the model's generalization ability on the target domains. Moreover, a novel self-supervised knowledge distillation approach is proposed to adapt the Transformer with target pseudo-labels, thus further encouraging the network to focus on the object regions. Experiments on three domain adaptation tasks, including closed-set, partial-set, and open-set adaption, demonstrate that TransDA can greatly improve the adaptation accuracy and produce state-of-the-art results. The source code and trained models are available at https://github.com/ygjwd12345/TransDA.",0
"Abstract: In recent years, domain adaptation has been an active area of research due to increasing applications across different fields such as computer vision, natural language processing (NLP), and speech recognition. One popular approach to tackle domain adaptation problems is through using deep neural networks, specifically architectures like convolutional neural networks (CNNs) or transformers. However, most existing methods still rely on labeled source data during training, which can limit their generalization ability in real-world scenarios where annotated labels may not always be available. To address this challenge, we propose a novel framework that leverages transformer architecture without any explicit access to the source domain data during adaptation. Our method adapts the features learned by the target model to match those from the source domain by minimizing the discrepancy between them, while ensuring robustness against outliers present in the target data. We evaluate our proposed algorithm on several benchmark datasets including digit classification, object detection, and sentiment analysis tasks, demonstrating state-of-the-art performance compared to other approaches relying solely on unlabeled target data. This work advances the field of source-free domain adaptation, opening up new possibilities for enabling more flexible and reliable machine learning models in a wide range of domains.",1
"This article presents a model for traffic incident prediction. Specifically, we address the fundamental problem of data scarcity in road traffic accident prediction by training our model on emergency braking events instead of accidents. Based on relevant risk factors for traffic accidents and corresponding data categories, we evaluate different options for preprocessing sparse data and different Machine Learning models. Furthermore, we present a prototype implementing a traffic incident prediction model for Germany based on emergency braking data from Mercedes-Benz vehicles as well as weather, traffic and road data, respectively. After model evaluation and optimisation, we found that a Random Forest model trained on artificially balanced (under-sampled) data provided the highest classification accuracy of 85% on the original imbalanced data. Finally, we present our conclusions and discuss further work; from gathering more data over a longer period of time to build stronger classification systems, to addition of internal factors such as the driver's visual and cognitive attention.",0
"Traffic incidents like accidents or breakdowns often cause congestion on roads by creating bottlenecks that slow down or even stop the flow of vehicles. Predicting these events could therefore greatly benefit road operators in terms of managing their network’s capacity. To achieve such predictions, we propose hereafter a novel methodology based on emergency brake logs recorded directly from vehicles equipped with sensors and GPS geo-localization. This database was provided to us through a partnership agreement with a major car manufacturer, which allows access to millions of trips. We have applied our methodology firstly on a reduced dataset covering only one city over several months in order to fine tune the parameters of our algorithm before testing it on the larger available set including multiple cities at once. After comparing numerous regression models for their performance, XGBoost showed to provide the most accurate results both qualitatively on ROC curves as well as quantitatively on the MAPE (Mean Absolute Percentage Error) and RMSE (Root Mean Square Error). Our approach leads to predictions with good accuracy for upcoming hour periods. In addition, we explore other variables such as weather conditions but they seem not to bring significant improvement in predictive power. Although emergencies represent only a small part of all incidents, further studies need to be conducted on additional sources of information or machine learning techniques to capture better correlations within more general events. Nevertheless, emergency breaking datasets offer promising perspectives for nowcasting traffic incidents. Finally, the integration of live feeds into our system would allow real time forecast updates as new records become available, potentially providing valuable feedback for road management stakeholde",1
"A number of problems in the processing of sound and natural language, as well as in other areas, can be reduced to simultaneously reading an input sequence and writing an output sequence of generally different length. There are well developed methods that produce the output sequence based on the entirely known input. However, efficient methods that enable such transformations on-line do not exist. In this paper we introduce an architecture that learns with reinforcement to make decisions about whether to read a token or write another token. This architecture is able to transform potentially infinite sequences on-line. In an experimental study we compare it with state-of-the-art methods for neural machine translation. While it produces slightly worse translations than Transformer, it outperforms the autoencoder with attention, even though our architecture translates texts on-line thereby solving a more difficult problem than both reference methods.",0
"In this paper, we propose a novel reinforcement learning approach for online sequence transformation tasks. We frame the problem as a Markov decision process (MDP) and train our agent using deep Q-learning. Our method learns directly from raw input data, rather than relying on any hand-engineered features or domain knowledge. Experimental results show that our algorithm outperforms several state-of-the-art baselines across a range of benchmark datasets, demonstrating its effectiveness at transforming sequences under uncertainty. Furthermore, our ablation studies provide insights into the key components of our model and their impact on performance. Overall, these findings highlight the potential of RL for solving real-world sequence transformation problems.",1
"Ride-hailing demand prediction is an essential task in spatial-temporal data mining. Accurate Ride-hailing demand prediction can help to pre-allocate resources, improve vehicle utilization and user experiences. Graph Convolutional Networks (GCN) is commonly used to model the complicated irregular non-Euclidean spatial correlations. However, existing GCN-based ride-hailing demand prediction methods only assign the same importance to different neighbor regions, and maintain a fixed graph structure with static spatial relationships throughout the timeline when extracting the irregular non-Euclidean spatial correlations. In this paper, we propose the Spatial-Temporal Dynamic Graph Attention Network (STDGAT), a novel ride-hailing demand prediction method. Based on the attention mechanism of GAT, STDGAT extracts different pair-wise correlations to achieve the adaptive importance allocation for different neighbor regions. Moreover, in STDGAT, we design a novel time-specific commuting-based graph attention mode to construct a dynamic graph structure for capturing the dynamic time-specific spatial relationships throughout the timeline. Extensive experiments are conducted on a real-world ride-hailing demand dataset, and the experimental results demonstrate the significant improvement of our method on three evaluation metrics RMSE, MAPE and MAE over state-of-the-art baselines.",0
"In recent years, ride-hailing services have become increasingly popular due to their convenience and efficiency. However, predicting demand for these services remains challenging due to fluctuations in factors such as traffic congestion, weather conditions, holidays, and special events. Accurate prediction of ride-hailing demand can enable operators to better allocate resources and improve customer satisfaction. This study proposes Spatial-Temporal Dynamic Graph Attention Network (SDGAN), which leverages graph convolutional networks (GCN) to model spatial relationships among different regions and time dependencies within each region. Our approach utilizes historical data from GPS records to learn spatial representation, temporal representation, and feature interaction between nodes in both spatial and temporal domains. Experiments on real datasets demonstrate that SDGAN outperforms state-of-the-art models by significant margins in terms of mean absolute error (MAE) and mean squared error (MSE). Furthermore, our analysis shows that SDGAN effectively captures global patterns and regional characteristics of ride-hailing demand. These results suggest that SDGAN has promising potential applications in other areas requiring spatio-temporal predictions.",1
"Borrowing from the transformer models that revolutionized the field of natural language processing, self-supervised feature learning for visual tasks has also seen state-of-the-art success using these extremely deep, isotropic networks. However, the typical AI researcher does not have the resources to evaluate, let alone train, a model with several billion parameters and quadratic self-attention activations. To facilitate further research, it is necessary to understand the features of these huge transformer models that can be adequately studied by the typical researcher. One interesting characteristic of these transformer models is that they remove most of the inductive biases present in classical convolutional networks. In this work, we analyze the effect of these and more inductive biases on small to moderately-sized isotropic networks used for unsupervised visual feature learning and show that their removal is not always ideal.",0
"In recent years, there has been significant progress in developing artificial intelligence (AI) systems that can perform complex tasks such as image recognition, natural language processing, and game playing. However, one aspect of these systems that remains poorly understood is their reliance on ""inductive biases."" An inductive bias is a prior belief or assumption that guides learning and inference in machine learning algorithms, helping them generalize well beyond the training data and make accurate predictions. Despite their importance, relatively little attention has been paid to the role of inductive biases in AI. This paper seeks to address this gap by examining how inductive biases shape our understanding of AI models, and why they should be treated as central rather than peripheral components of these systems. By highlighting the crucial role of inductive biases in shaping AI's capabilities and limitations, we hope to encourage further research into how to design and use these priors effectively, leading to more reliable and trustworthy AI applications.",1
"Using deep latent variable models in causal inference has attracted considerable interest recently, but an essential open question is their ability to yield consistent causal estimates. While they have demonstrated promising results and theory exists on some simple model formulations, we also know that causal effects are not even identifiable in general with latent variables. We investigate this gap between theory and empirical results with analytical considerations and extensive experiments under multiple synthetic and real-world data sets, using the causal effect variational autoencoder (CEVAE) as a case study. While CEVAE seems to work reliably under some simple scenarios, it does not estimate the causal effect correctly with a misspecified latent variable or a complex data distribution, as opposed to its original motivation. Hence, our results show that more attention should be paid to ensuring the correctness of causal estimates with deep latent variable models.",0
"This abstract presents a critical examination of deep latent variable models used for causal estimation, identifying key challenges faced by such models and discussing potential solutions. In particular, we focus on three major issues: inconsistent causal effect estimates due to nonlinear confounding bias; unstable estimated causal effects due to instability in model selection and optimization processes; and violation of causal assumptions caused by error propagation throughout the network architecture. To address these problems, we propose methods grounded in statistical theory that can improve the consistency and stability of causal estimations produced by deep latent variable models. We illustrate our approach using case studies from real-world applications and demonstrate how our proposals yield more accurate and reliable results. Ultimately, our work contributes to improved understanding of the limitations and capabilities of existing deep learning techniques for causality inference, opening doors for future development in this rapidly evolving field. Keywords: Deep Learning, Causal Effects, Confounding Bias, Optimization Instability, Error Propagation This paper provides an evaluation of the consistency of causal estimation with deep latent variable models (DLVM). These types of models face several challenges which lead to issues like biased causal effect estimates or instability when making predictions. The authors address these concerns through the introduction of new methodologies drawn from statistical theory. They apply their techniques to real world examples to verify their suitability and usefulness. Overall, this research offers valuable insight into the strengths and weaknesses of DLVM approaches for assessing cause-and-effect relationships. By doing so, it helps pave the path towards advancements in this area of study while simultaneously improving accuracy in data analysis.",1
"Camera pose estimation or camera relocalization is the centerpiece in numerous computer vision tasks such as visual odometry, structure from motion (SfM) and SLAM. In this paper we propose a neural network approach with a graph transformer backbone, namely TransCamP, to address the camera relocalization problem. In contrast with prior work where the pose regression is mainly guided by photometric consistency, TransCamP effectively fuses the image features, camera pose information and inter-frame relative camera motions into encoded graph attributes and is trained towards the graph consistency and accuracy instead, yielding significantly higher computational efficiency. By leveraging graph transformer layers with edge features and enabling tensorized adjacency matrix, TransCamP dynamically captures the global attention and thus endows the pose graph with evolving structures to achieve improved robustness and accuracy. In addition, optional temporal transformer layers actively enhance the spatiotemporal inter-frame relation for sequential inputs. Evaluation of the proposed network on various public benchmarks demonstrates that TransCamP outperforms state-of-the-art approaches.",0
"In order to write an effective abstract, I would need more information about your paper, such as the key contributions and findings. Please provide me with that information so I can craft an informative summary. The purpose of an abstract is to give readers a brief overview of your research without requiring them to read through every detail. It should capture their interest, highlight the main points of your work, and make clear how it relates to current literature on the subject. An abstract should never contain any new information compared to the full text. Rather, it provides succinct exposition for those who have already decided they may wish to read further. If you provide the necessary details, I will compose an appropriate abstract using language suitable to your field of study.",1
