"Deep Neural Networks (DNNs) have transformed the field of machine learning and are widely deployed in many applications involving image, video, speech and natural language processing. The increasing compute demands of DNNs have been widely addressed through Graphics Processing Units (GPUs) and specialized accelerators. However, as model sizes grow, these von Neumann architectures require very high memory bandwidth to keep the processing elements utilized as a majority of the data resides in the main memory. Processing in memory has been proposed as a promising solution for the memory wall bottleneck for ML workloads. In this work, we propose a new DRAM-based processing-in-memory (PIM) multiplication primitive coupled with intra-bank accumulation to accelerate matrix vector operations in ML workloads. The proposed multiplication primitive adds  1% area overhead and does not require any change in the DRAM peripherals. Therefore, the proposed multiplication can be easily adopted in commodity DRAM chips. Subsequently, we design a DRAM-based PIM architecture, data mapping scheme and dataflow for executing DNNs within DRAM. System evaluations performed on networks like AlexNet, VGG16 and ResNet18 show that the proposed architecture, mapping, and data flow can provide up to 19.5x speedup over an NVIDIA Titan Xp GPU highlighting the need to overcome the memory bottleneck in future generations of DNN hardware.",0
"As organizations increasingly rely on data-driven decision making, machine learning workloads have become more prevalent. However, traditional computer systems struggle to meet the performance demands of these workloads due to their reliance on slow disks and limited memory bandwidth. To address this issue, researchers propose utilizing processing in commodity dynamic random access memory (PIM-DRAM), which enables computation within the memory itself. This approach has shown promise in recent studies, but there remains room for improvement. In this paper, we aim to explore how PIM-DRAM can accelerate machine learning workloads by conducting experiments on real hardware platforms. We evaluate several state-of-the-art frameworks for training and inference across multiple benchmarks, including popular models such as ResNet-56 and BERT. Our results demonstrate that PIM-DRAM significantly reduces latency while maintaining high levels of accuracy compared to conventional methods. Additionally, our findings suggest that PIM-DRAM could potentially enable new use cases where machine learning was previously impractical given computational constraints. Overall, our study provides insights into the benefits and limitations of PIM-DRAM for acceleration in large-scale machine learning tasks and encourages further development in this area.",1
"Deep generative models of 3D shapes have received a great deal of research interest. Yet, almost all of them generate discrete shape representations, such as voxels, point clouds, and polygon meshes. We present the first 3D generative model for a drastically different shape representation --- describing a shape as a sequence of computer-aided design (CAD) operations. Unlike meshes and point clouds, CAD models encode the user creation process of 3D shapes, widely used in numerous industrial and engineering design tasks. However, the sequential and irregular structure of CAD operations poses significant challenges for existing 3D generative models. Drawing an analogy between CAD operations and natural language, we propose a CAD generative network based on the Transformer. We demonstrate the performance of our model for both shape autoencoding and random shape generation. To train our network, we create a new CAD dataset consisting of 178,238 models and their CAD construction sequences. We have made this dataset publicly available to promote future research on this topic.",0
"This paper presents a new method called DeepCAD that can generate high quality three dimensional models suitable for use in computer-aided design (CAD). Our approach builds on recent advances in deep generative networks by training a neural network to predict 3D shapes given a set of input parameters. We show that our model can accurately predict detailed geometric features such as corners, curves, and chamfers, allowing us to generate complex shapes that are difficult to create manually. Additionally, we demonstrate how our method can be used to improve existing CAD systems by generating templates and guiding manual construction of designs. Finally, we compare our results against other state-of-the-art methods and demonstrate significant improvements across several metrics. Overall, DeepCAD represents a major step towards fully automating the process of creating accurate and detailed 3D models for engineering applications.",1
"Vision-language Navigation (VLN) tasks require an agent to navigate step-by-step while perceiving the visual observations and comprehending a natural language instruction. Large data bias, which is caused by the disparity ratio between the small data scale and large navigation space, makes the VLN task challenging. Previous works have proposed various data augmentation methods to reduce data bias. However, these works do not explicitly reduce the data bias across different house scenes. Therefore, the agent would overfit to the seen scenes and achieve poor navigation performance in the unseen scenes. To tackle this problem, we propose the Random Environmental Mixup (REM) method, which generates cross-connected house scenes as augmented data via mixuping environment. Specifically, we first select key viewpoints according to the room connection graph for each scene. Then, we cross-connect the key views of different scenes to construct augmented scenes. Finally, we generate augmented instruction-path pairs in the cross-connected scenes. The experimental results on benchmark datasets demonstrate that our augmentation data via REM help the agent reduce its performance gap between the seen and unseen environment and improve the overall performance, making our model the best existing approach on the standard VLN benchmark.",0
"This is an abstract for a research paper on developing artificial intelligence algorithms that can navigate through different environments using visual inputs and natural language commands from humans. The proposed approach mixes up randomly selected environmental factors, such as lighting conditions and object appearances, to train the algorithm so that it can better handle real-world variations. Experiments show improved performance compared to traditional methods without randomization, demonstrating the effectiveness of our method. We discuss potential applications for these vision-language navigation algorithms in fields like robotics and augmented reality. ----  For more complex tasks you may provide me text templates and ask them for specific modifications, but note I am unable to provide you with the full final product without your creative input.",1
"Image caption generation is one of the most challenging problems at the intersection of visual recognition and natural language modeling domains. In this work, we propose and study a practically important variant of this problem where test images may contain visual objects with no corresponding visual or textual training examples. For this problem, we propose a detection-driven approach based on a generalized zero-shot detection model and a template-based sentence generation model. In order to improve the detection component, we jointly define a class-to-class similarity based class representation and a practical score calibration mechanism. We also propose a novel evaluation metric that provides complimentary insights to the captioning outputs, by separately handling the visual and non-visual components of the captions. Our experiments show that the proposed zero-shot detection model obtains state-of-the-art performance on the MS-COCO dataset and the zero-shot captioning approach yields promising results.",0
"Detecting objects from images is one of the most fundamental tasks in computer vision, which has applications ranging from autonomous robots to content based image retrieval systems. Most existing works have been focusing on detectors that can handle common object classes such as cars, dogs, cats, etc., but there still remain a large number of uncommon or rare objects, e.g., animals living only in remote areas, plants specific to certain regions, newly designed vehicles or gadgets, etc. As we want our detection models to work well on all kinds of objects without additional training data for each category, we need ways to deal with unseen objects automatically during testing time. In this paper, instead of proposing another detector architecture like YOLOv8 or Tiny-DSOD, we concentrate on exploring several post-processing techniques to tackle this problem. Specifically: (a) We create “chimeric” datasets by fusing objects across different images into single examples with new identities (e.g., cat + dog = chimera). This method simulates arbitrary combinations of unseen objects, leading to improved generalization ability. (b) During inference, we apply a conditional prior network to infer object properties before classification. By doing so, ambiguity is reduced and detection accuracy increases, especially under low confidence scores caused by poor representations in feature maps. Besides boosting base performance via these components, our overall system outperforms other state-of-the-art methods on both COCO and VOC benchmarks using less computation budget than them on similar backbones. To further evaluate generalizability over novel categories, we introduce Stuff-Inception where we feed randomly cropped sub-regions (instead of full images) to pretrained models to observe if they can generate satisfactory captions fo",1
"Transformer, first applied to the field of natural language processing, is a type of deep neural network mainly based on the self-attention mechanism. Thanks to its strong representation capabilities, researchers are looking at ways to apply transformer to computer vision tasks. In a variety of visual benchmarks, transformer-based models perform similar to or better than other types of networks such as convolutional and recurrent networks. Given its high performance and less need for vision-specific inductive bias, transformer is receiving more and more attention from the computer vision community. In this paper, we review these vision transformer models by categorizing them in different tasks and analyzing their advantages and disadvantages. The main categories we explore include the backbone network, high/mid-level vision, low-level vision, and video processing. We also include efficient transformer methods for pushing transformer into real device-based applications. Furthermore, we also take a brief look at the self-attention mechanism in computer vision, as it is the base component in transformer. Toward the end of this paper, we discuss the challenges and provide several further research directions for vision transformers.",0
"This survey covers recent developments in vision transformers (ViTs), which are deep learning models that achieve state-of-the-art results across many computer vision tasks using only self-attention mechanisms without convolutional neural networks or recurrent layers. We discuss important ViT architectures like BERT, GPT, Big Bird, DALL•E2, TATTLE, Cairn-x, ConViT, Twins, and many others. For each architecture we provide details such as model size and training dataset. Additionally, we compare different variants of these models in terms of their accuracy, speed, efficiency, flexibility, scalability, interpretability, generalizability, stability, transferability, and robustness. Our survey provides readers with clear descriptions, comparisons, and analyses of current research trends surrounding vision transformers, along with future directions and challenges. Finally, we present several open problems and opportunities related to developing more advanced versions of ViTs using novel techniques from other domains.",1
