This paper describes the design and implementation of a ground-related odometry sensor suitable for micro aerial vehicles. The sensor is based on a ground-facing camera and a single-board Linux-based embedded computer with a multimedia System on a Chip (SoC). The SoC features a hardware video encoder which is used to estimate the optical flow online. The optical flow is then used in combination with a distance sensor to estimate the vehicle's velocity. The proposed sensor is compared to a similar existing solution and evaluated in both indoor and outdoor environments.,0
"This paper presents a novel approach for ego-motion sensing for unmanned aerial vehicles (UAVs) using a single-board computer (SBC). Ego-motion refers to the motion estimation of a vehicle relative to itself, which is essential for UAV navigation and control. Traditional methods for ego-motion sensing rely on multiple cameras and LiDAR sensors, which can increase system complexity and cost. In contrast, our method leverages a low-cost SBC equipped with a monocular camera and an accelerometer/gyroscope module, making it suitable for resource-constrained platforms such as micro-drones.  Our proposed algorithm utilizes visual odometry (VO) and attitude estimation from the SBC's camera data and sensor readings, respectively. We first calibrate the SBC's intrinsic parameters and obtain its extrinsic orientation through VO. Then, we use this calibration to estimate the UAV's attitude and velocity by fusing the output from the SBC's gyroscopes and accelerometers. Finally, we integrate these estimates over time using a Kalman filter to yield smooth and accurate ego-motion measurements that can be used for real-time control.  We evaluate our approach via extensive simulations and experiments conducted on several types of UAVs, including fixed-wing, quadcopter, and hexacopter configurations. Our results demonstrate that our solution compares favorably against state-of-the-art algorithms while offering the benefits of minimal hardware requirements and simplicity. Overall, this work represents a significant step toward enabling high-performance UAV autonomy at low costs for both researchers and hobbyists alike.",1
"In this paper, we propose the use of a semantic image, an improved representation for video analysis, principally in combination with Inception networks. The semantic image is obtained by applying localized sparse segmentation using global clustering (LSSGC) prior to the approximate rank pooling which summarizes the motion characteristics in single or multiple images. It incorporates the background information by overlaying a static background from the window onto the subsequent segmented frames. The idea is to improve the action-motion dynamics by focusing on the region which is important for action recognition and encoding the temporal variances using the frame ranking method. We also propose the sequential combination of Inception-ResNetv2 and long-short-term memory network (LSTM) to leverage the temporal variances for improved recognition performance. Extensive analysis has been carried out on UCF101 and HMDB51 datasets which are widely used in action recognition studies. We show that (i) the semantic image generates better activations and converges faster than its original variant, (ii) using segmentation prior to approximate rank pooling yields better recognition performance, (iii) The use of LSTM leverages the temporal variance information from approximate rank pooling to model the action behavior better than the base network, (iv) the proposed representations can be adaptive as they can be used with existing methods such as temporal segment networks to improve the recognition performance, and (v) our proposed four-stream network architecture comprising of semantic images and semantic optical flows achieves state-of-the-art performance, 95.9% and 73.5% recognition accuracy on UCF101 and HMDB51, respectively.",0
"Image recognition algorithms have seen significant advancements over recent years due to novel deep learning architectures such as convolutional neural networks (CNN). Human action recognition using still images remains challenging due to variations in pose, background clutter, lighting conditions, and occlusions. Inspired by the human visual system which processes complex scenes through sparse sampling and utilizes scene contextual dependencies, we propose a semantic image network architecture that jointly learns object detection and localization along with temporal action recognition. Specifically, our model operates on cropped dense proposals generated from pretrained object detectors and exploits both short-term appearance features within each proposal and long-term interactions across all proposals via recurrent layers. To achieve temporality, spatial attention weights are applied at every time step to focus only on relevant objects. We validate our proposed approach on multiple benchmark datasets including UCF101, HMDB51, and Charades demonstrating state-of-the-art performance. Our method effectively captures spatio-temporal relationships among humans and objects allowing robust and accurate action recognition.",1
"Visual SLAM shows significant progress in recent years due to high attention from vision community but still, challenges remain for low-textured environments. Feature based visual SLAMs do not produce reliable camera and structure estimates due to insufficient features in a low-textured environment. Moreover, existing visual SLAMs produce partial reconstruction when the number of 3D-2D correspondences is insufficient for incremental camera estimation using bundle adjustment. This paper presents Edge SLAM, a feature based monocular visual SLAM which mitigates the above mentioned problems. Our proposed Edge SLAM pipeline detects edge points from images and tracks those using optical flow for point correspondence. We further refine these point correspondences using geometrical relationship among three views. Owing to our edge-point tracking, we use a robust method for two-view initialization for bundle adjustment. Our proposed SLAM also identifies the potential situations where estimating a new camera into the existing reconstruction is becoming unreliable and we adopt a novel method to estimate the new camera reliably using a local optimization technique. We present an extensive evaluation of our proposed SLAM pipeline with most popular open datasets and compare with the state-of-the art. Experimental result indicates that our Edge SLAM is robust and works reliably well for both textured and less-textured environment in comparison to existing state-of-the-art SLAMs.",0
"In recent years, monocular visual simultaneous localization and mapping (SLAM) has emerged as a promising approach for accurate 3D reconstruction in real time. However, due to limitations associated with traditional feature descriptors and point cloud matching methods, existing systems are prone to errors such as drift, scale ambiguity and poor accuracy. To address these issues, we propose a novel edge points based monocular SLAM framework that utilizes geometric constraints provided by edge features to achieve robust and accurate camera tracking and 3D structure recovery. Our method leverages deep learning techniques to extract high-quality edge features from raw images which are then used to build a sparse 3D grid world model. By minimizing the distance between predicted and observed image edges using graph optimization on the grid space, our system effectively regularizes the estimation process, resulting in improved accuracy and robustness compared to state-of-the-art methods. We demonstrate the effectiveness of our approach through extensive experimental evaluations on public datasets as well as challenging scenarios such as low light environments and dynamic scenes. This work shows great potential in enabling reliable robot navigation and scene understanding tasks in real-world applications.",1
"Convolutional Neural Networks (CNN) are successfully used for various visual perception tasks including bounding box object detection, semantic segmentation, optical flow, depth estimation and visual SLAM. Generally these tasks are independently explored and modeled. In this paper, we present a joint multi-task network design for learning object detection and semantic segmentation simultaneously. The main motivation is to achieve real-time performance on a low power embedded SOC by sharing of encoder for both the tasks. We construct an efficient architecture using a small ResNet10 like encoder which is shared for both decoders. Object detection uses YOLO v2 like decoder and semantic segmentation uses FCN8 like decoder. We evaluate the proposed network in two public datasets (KITTI, Cityscapes) and in our private fisheye camera dataset, and demonstrate that joint network provides the same accuracy as that of separate networks. We further optimize the network to achieve 30 fps for 1280x384 resolution image.",0
"In recent years, automated driving has become increasingly important as technology continues to advance. One key component in achieving fully autonomous vehicles is the ability to accurately detect objects and predict their behavior on the road. This paper presents a real-time joint object detection and semantic segmentation network that combines these two tasks into one model, improving accuracy and efficiency over traditional approaches.  The proposed approach utilizes a single neural network architecture, which takes input from raw image data and outputs both bounding boxes around detected objects and corresponding class labels for each pixel in the scene. By combining both tasks into a single model, we achieve better alignment between object detections and image semantics, leading to improved overall performance.  In order to demonstrate the effectiveness of our method, we conducted extensive experiments on several benchmark datasets commonly used in computer vision research. Our results show that our proposed system outperforms previous state-of-the-art methods by a significant margin in terms of precision, recall, and F1 score. Additionally, our model runs at near real-time speeds, making it highly suitable for use in actual automotive applications.  Overall, this work represents a major step forward towards developing accurate and reliable systems for automated driving. With further development and fine-tuning, we believe that our method has great potential to enhance safety and convenience on roads all around the world.",1
"Motion is a dominant cue in automated driving systems. Optical flow is typically computed to detect moving objects and to estimate depth using triangulation. In this paper, our motivation is to leverage the existing dense optical flow to improve the performance of semantic segmentation. To provide a systematic study, we construct four different architectures which use RGB only, flow only, RGBF concatenated and two-stream RGB + flow. We evaluate these networks on two automotive datasets namely Virtual KITTI and Cityscapes using the state-of-the-art flow estimator FlowNet v2. We also make use of the ground truth optical flow in Virtual KITTI to serve as an ideal estimator and a standard Farneback optical flow algorithm to study the effect of noise. Using the flow ground truth in Virtual KITTI, two-stream architecture achieves the best results with an improvement of 4% IoU. As expected, there is a large improvement for moving objects like trucks, vans and cars with 38%, 28% and 6% increase in IoU. FlowNet produces an improvement of 2.4% in average IoU with larger improvement in the moving objects corresponding to 26%, 11% and 5% in trucks, vans and cars. In Cityscapes, flow augmentation provided an improvement for moving objects like motorcycle and train with an increase of 17% and 7% in IoU.",0
"In automated driving research, computer vision plays a crucial role by providing perception capabilities such as semantic segmentation which is used to recognize different objects like cars, pedestrians, lane markings, etc., on the road. However, current state-of-the-art methods often struggle when applied to real world scenarios due to occlusions caused by heavy rain, fog or low light conditions. Therefore, improving segmentation models under those circumstances remains a challenge. In our work we propose a novel approach that combines optical flow information within a deep convolutional neural network architecture based on encoder-decoders. We observe significant improvements in accuracy compared to competitive baseline methods in a variety of adverse weather conditions while maintaining high performance under clear weather situations. Our method can provide enhanced robustness towards harsh environmental changes making it an ideal candidate for future applications in the field of automated driving.",1
