"Visual Question Answering (VQA) in its ideal form lets us study reasoning in the joint space of vision and language and serves as a proxy for the AI task of scene understanding. However, most VQA benchmarks to date are focused on questions such as simple counting, visual attributes, and object detection that do not require reasoning or knowledge beyond what is in the image. In this paper, we address the task of knowledge-based visual question answering and provide a benchmark, called OK-VQA, where the image content is not sufficient to answer the questions, encouraging methods that rely on external knowledge resources. Our new dataset includes more than 14,000 questions that require external knowledge to answer. We show that the performance of the state-of-the-art VQA models degrades drastically in this new setting. Our analysis shows that our knowledge-based VQA task is diverse, difficult, and large compared to previous knowledge-based VQA datasets. We hope that this dataset enables researchers to open up new avenues for research in this domain. See http://okvqa.allenai.org to download and browse the dataset.",0
"In recent years, there has been significant progress towards building visual question answering (VQA) systems that can effectively interpret natural language questions and provide accurate answers based on visual input such as images or videos. However, most existing VQA benchmarks evaluate models using only the information present within the given image or video, without requiring external knowledge to complete tasks successfully. This limitation means that current state-of-the-art VQA systems lack generalizability across domains, even though these systems could benefit greatly from access to information beyond their training data. We propose OK-VQA, a new VQA benchmark designed to address this issue by integrating reasoning that uses both internal and external knowledge sources during evaluation. OK-VQA introduces external knowledge requirements to the traditional task formulation and allows evaluations to be performed over multiple modalities including text passages, tables, charts, maps, websites, etc., which were never seen before. These extensions lead to more human-like behavior required in real-world applications where multiple knowledge domains may need to interact simultaneously. The primary motivation behind developing OK-VQA stems from our observation that although open-source platforms like Wikipedia have made vast amounts of human knowledge available online, most machine learning approaches still heavily rely on closed-domain datasets with limited knowledge scope. Our proposed framework aims to bridge this gap by designing challenging open-ended tasks that require external knowledge to solve effectively while promoting multi-modal modeling abilities. By doing so, we aim to bring research in the area closer to practical deployment scenarios. Finally, we experimented with several baseline models, including LSTM+attn, MCB, GPT2, and M4C, and evaluated their performance on OK-VQA against two common benchm",1
"3D object detection is one of the most important tasks for the perception systems of autonomous vehicles. With the significant success in the field of 2D object detection, several monocular image based 3D object detection algorithms have been proposed based on advanced 2D object detectors and the geometric constraints between the 2D and 3D bounding boxes. In this paper, we propose a novel method for determining the configuration of the 2D-3D geometric constraints which is based on the well-known 2D-3D two stage object detection framework. First, we discrete viewpoints in which the camera shots the object into 16 categories with respect to the observation relationship between camera and objects. Second, we design a viewpoint classifier by integrated a new sub-branch into the existing multi-branches CNN. Then, the configuration of geometric constraint between the 2D and 3D bounding boxes can be determined according to the output of this classifier. Extensive experiments on the KITTI dataset show that, our method not only improves the computational efficiency, but also increases the overall precision of the model, especially to the orientation angle estimation.",0
"In recent years, autonomous vehicles have become increasingly important for transportation and logistics. One key challenge facing these systems is the need to accurately estimate the position and orientation of objects in their surroundings in real-time. In particular, detecting bounding boxes that enclose objects can provide valuable information for navigation purposes. However, existing methods suffer from limited accuracy, especially in complex environments where occlusions and clutter may interfere. This work proposes a novel method based on object viewpoint classification (OVC) for accurate 3D bounding box estimation of objects for autonomous vehicles. We first introduce OVC as a representation for annotating object instances with ground truth 6 degrees of freedom pose parameters in bird’s eye view (BEV). Then we exploit multi-view depth maps predicted by disparity regression networks to train an instance segmenter, which yields high quality dense BEV semantic maps. Our proposed approach then utilizes the 2D image regions corresponding to each 3D point in space, enabling a robust voting mechanism for associating pixels with valid object hypotheses and optimizing the corresponding camera poses. Extensive experiments conducted on two challenging datasets demonstrate significant improvements over prior art for both OVC annotations and the subsequent task of object detection in 3D space. Overall, our method represents a promising step towards more reliable perception capabilities for next generation AVs.",1
"State-of-the-art neural network architectures such as ResNet, MobileNet, and DenseNet have achieved outstanding accuracy over low MACs and small model size counterparts. However, these metrics might not be accurate for predicting the inference time. We suggest that memory traffic for accessing intermediate feature maps can be a factor dominating the inference latency, especially in such tasks as real-time object detection and semantic segmentation of high-resolution video. We propose a Harmonic Densely Connected Network to achieve high efficiency in terms of both low MACs and memory traffic. The new network achieves 35%, 36%, 30%, 32%, and 45% inference time reduction compared with FC-DenseNet-103, DenseNet-264, ResNet-50, ResNet-152, and SSD-VGG, respectively. We use tools including Nvidia profiler and ARM Scale-Sim to measure the memory traffic and verify that the inference latency is indeed proportional to the memory traffic consumption and the proposed network consumes low memory traffic. We conclude that one should take memory traffic into consideration when designing neural network architectures for high-resolution applications at the edge.",0
"Low memory usage has become increasingly important as deep neural networks (DNNs) have grown larger, more complex, and more data intensive. In recent years, researchers have proposed several approaches to addressing the issue, including quantization, pruning, and knowledge distillation. However, there remain challenges associated with each of these methods, such as reduced model accuracy, increased computational complexity, or difficulty in integrating them into existing workflows.  In this paper, we present HarDNet, a novel low memory traffic network architecture that achieves state-of-the-art performance while maintaining high efficiency. Our approach leverages interleaved channel shuffling, which enables parallel processing across multiple GPUs and significantly reduces the amount of on-chip memory required. This makes our method well suited for distributed training scenarios where memory bandwidth and capacity may be limited. Furthermore, HarDNet employs a unique hierarchical design that allows for efficient mixing of feature maps at different resolution scales, enabling better control over trade-offs between speed and accuracy.  Our experimental results demonstrate that HarDNet compares favorably against other popular models, both in terms of image classification accuracy and inference latency. We showcase our findings on large datasets like ImageNet, demonstrating that HarDNet can effectively reduce memory utilization without compromising overall performance. Finally, we provide an analysis of model size, computations, and parameters, highlighting how HarDNet manages to achieve substantial savings while still delivering strong results. Overall, our work represents a significant step forward in tackling the memory bottleneck problem in DNNs, paving the way for further progress in artificial intelligence and machine learning.",1
"Recently, recognition of handwritten Bengali letters and digits have captured a lot of attention among the researchers of the AI community. In this work, we propose a Convolutional Neural Network (CNN) based object detection model which can recognize and evaluate handwritten Bengali mathematical expressions. This method is able to detect multiple Bengali digits and operators and locate their positions in the image. With that information, it is able to construct numbers from series of digits and perform mathematical operations on them. For the object detection task, the state-of-the-art YOLOv3 algorithm was utilized. For training and evaluating the model, we have engineered a new dataset 'Hishab' which is the first Bengali handwritten digits dataset intended for object detection. The model achieved an overall validation mean average precision (mAP) of 98.6%. Also, the classification accuracy of the feature extractor backbone CNN used in our model was tested on two publicly available Bengali handwritten digits datasets: NumtaDB and CMATERdb. The backbone CNN achieved a test set accuracy of 99.6252% on NumtaDB and 99.0833% on CMATERdb.",0
"An efficient method for detecting, localizing, and calculating handwritten mathematical expressions in Bangla has been developed using state-of-the-art image processing techniques. This paper presents the details of the system, which combines feature extraction and pattern recognition methods to accurately identify mathematical symbols, extract their bounding boxes, and calculate the final result. Experimental results demonstrate that the proposed approach outperforms existing systems in terms of accuracy and speed. Overall, this research contributes to the development of automated solutions for recognizing handwriting in regional languages and has potential applications in fields such as education, finance, and data analysis.",1
"Deep learning-based object detectors have shown remarkable improvements. However, supervised learning-based methods perform poorly when the train data and the test data have different distributions. To address the issue, domain adaptation transfers knowledge from the label-sufficient domain (source domain) to the label-scarce domain (target domain). Self-training is one of the powerful ways to achieve domain adaptation since it helps class-wise domain adaptation. Unfortunately, a naive approach that utilizes pseudo-labels as ground-truth degenerates the performance due to incorrect pseudo-labels. In this paper, we introduce a weak self-training (WST) method and adversarial background score regularization (BSR) for domain adaptive one-stage object detection. WST diminishes the adverse effects of inaccurate pseudo-labels to stabilize the learning procedure. BSR helps the network extract discriminative features for target backgrounds to reduce the domain shift. Two components are complementary to each other as BSR enhances discrimination between foregrounds and backgrounds, whereas WST strengthen class-wise discrimination. Experimental results show that our approach effectively improves the performance of the one-stage object detection in unsupervised domain adaptation setting.",0
"This paper presents two techniques for unsupervised domain adaptive object detection using one-stage deep neural networks: self-training and adversarial background regularization. These methods are designed to improve the performance of models trained on source domains when applied to target domains with different backgrounds and lighting conditions. The self-training technique involves training a model on synthetic data generated by transferring images from the target domain to the style of the source domain. Meanwhile, adversarial background regularization adds a discriminator network that distinguishes between real and synthesized images, forcing the detector to focus more strongly on relevant features rather than irrelevant background variations. We demonstrate through extensive evaluation that both methods significantly outperform prior state-of-the-art approaches across multiple challenging datasets, even surpassing some fully supervised baselines under certain scenarios. Our results highlight the potential utility of these unsupervised adaptation strategies as practical solutions for real-world deployment of object detectors.",1
"Recent object detectors find instances while categorizing candidate regions. As each region is evaluated independently, the number of candidate regions from a detector is usually larger than the number of objects. Since the final goal of detection is to assign a single detection to each object, a heuristic algorithm, such as non-maximum suppression (NMS), is used to select a single bounding box for an object. While simple heuristic algorithms are effective for stand-alone objects, they can fail to detect overlapped objects. In this paper, we address this issue by training a network to distinguish different objects using the relationship between candidate boxes. We propose an instance-aware detection network (IDNet), which can learn to extract features from candidate regions and measure their similarities. Based on pairwise similarities and detection qualities, the IDNet selects a subset of candidate bounding boxes using instance-aware determinantal point process inference (IDPP). Extensive experiments demonstrate that the proposed algorithm achieves significant improvements for detecting overlapped objects compared to existing state-of-the-art detection methods on the PASCAL VOC and MS COCO datasets.",0
