"Graph classification aims to extract accurate information from graph-structured data for classification and is becoming more and more important in graph learning community. Although Graph Neural Networks (GNNs) have been successfully applied to graph classification tasks, most of them overlook the scarcity of labeled graph data in many applications. For example, in bioinformatics, obtaining protein graph labels usually needs laborious experiments. Recently, few-shot learning has been explored to alleviate this problem with only given a few labeled graph samples of test classes. The shared sub-structures between training classes and test classes are essential in few-shot graph classification. Exiting methods assume that the test classes belong to the same set of super-classes clustered from training classes. However, according to our observations, the label spaces of training classes and test classes usually do not overlap in real-world scenario. As a result, the existing methods don't well capture the local structures of unseen test classes. To overcome the limitation, in this paper, we propose a direct method to capture the sub-structures with well initialized meta-learner within a few adaptation steps. More specifically, (1) we propose a novel framework consisting of a graph meta-learner, which uses GNNs based modules for fast adaptation on graph data, and a step controller for the robustness and generalization of meta-learner; (2) we provide quantitative analysis for the framework and give a graph-dependent upper bound of the generalization error based on our framework; (3) the extensive experiments on real-world datasets demonstrate that our framework gets state-of-the-art results on several few-shot graph classification tasks compared to baselines.",0
"One possible abstract:  A critical challenge in graph classification tasks is to learn from few labeled examples while adapting to new domains quickly without sacrificing performance on previously seen ones. Recent developments have suggested learning algorithms that can successfully perform meta-learning (i.e., ""learning to learn"") by training on multiple related tasks to improve generalization across tasks; however, these methods still encounter difficulties when faced with limited data scenarios. To address this gap, we propose a novel method termed the Adaptive-Step Graph Meta-Learner (ASGML), which effectively adapts to new domains by leveraging both global task relations and local sample adaptation through a hierarchical two-step updating mechanism, using only a handful of annotated samples per class. ASGML progressively integrates knowledge learned during previous steps into current model updates via iterative optimization. Our results show consistent improvements over competitive baselines in terms of accuracy and efficiency for datasets spanning diverse applications including social networks, bioinformatics, and web graphs. The efficacy of our framework demonstrates its potential as a powerful tool for tackling real world graph mining problems requiring minimal supervision.",1
"The success of deep learning has revolutionized many fields of research including areas of computer vision, text and speech processing. Enormous research efforts have led to numerous methods that are capable of efficiently analyzing data, especially in the Euclidean space. However, many problems are posed in non-Euclidean domains modeled as general graphs with complex connection patterns. Increased problem complexity and computational power constraints have limited early approaches to static and small-sized graphs. In recent years, a rising interest in machine learning on graph-structured data has been accompanied by improved methods that overcome the limitations of their predecessors. These methods paved the way for dealing with large-scale and time-dynamic graphs. This work aims to provide an overview of early and modern graph neural network based machine learning methods for node-level prediction tasks. Under the umbrella of taxonomies already established in the literature, we explain the core concepts and provide detailed explanations for convolutional methods that have had strong impact. In addition, we introduce common benchmarks and present selected applications from various areas. Finally, we discuss open problems for further research.",0
"Graph neural networks have emerged as powerful models for graph data due to their ability to capture complex relationships between nodes and edges. In recent years, there has been significant interest in using graph neural networks for predictive tasks such as node classification and regression. However, current state-of-the-art methods primarily focus on edge-level predictions and lack effective ways to model node features in a local context. This paper proposes a novel graph neural network architecture that makes explicit use of node features and incorporates both spatial and spectral information through attention mechanisms. Our method can accurately learn from graph structure while capturing relevant node feature representations by focusing on neighborhood patterns rather than relying exclusively on global information propagation. Experimental results demonstrate improved performance over baseline approaches on multiple benchmark datasets across various domains. We believe our contributions will pave the way towards more efficient and accurate solutions for node-level prediction problems in graphs.",1
"We consider the problem of whether a given decision model, working with structured data, has individual fairness. Following the work of Dwork, a model is individually biased (or unfair) if there is a pair of valid inputs which are close to each other (according to an appropriate metric) but are treated differently by the model (different class label, or large difference in output), and it is unbiased (or fair) if no such pair exists. Our objective is to construct verifiers for proving individual fairness of a given model, and we do so by considering appropriate relaxations of the problem. We construct verifiers which are sound but not complete for linear classifiers, and kernelized polynomial/radial basis function classifiers. We also report the experimental results of evaluating our proposed algorithms on publicly available datasets.",0
"In recent years, machine learning models have been increasingly used to make important decisions that affect individuals, such as loan approvals, hiring decisions, and sentencing recommendations. However, concerns about individual fairness in these decision-making processes have arisen due to potential biases present in training data and algorithms. This study aims to address these concerns by proposing novel techniques for verifying individual fairness in machine learning models.  The proposed methods utilize statistical testing procedures to examine whether certain subgroups of the population are treated unfairly by the model. These tests can detect differences in treatment across different demographic groups, and provide insight into how individual fairness might be improved. We demonstrate the effectiveness of our approach on several real-world datasets commonly used in fairness evaluations, including those involving credit scoring, job applications, and criminal justice outcomes.  Results show that our methods are able to successfully identify cases where individual fairness may be lacking. Furthermore, we find evidence suggesting that common practices in the field of machine learning may actually worsen individual fairness rather than improving it. Our work contributes to the growing literature on fairness in artificial intelligence, emphasizing the importance of formal methods for ensuring equitable decision making. Ultimately, we hope that our research can inform more ethical use of machine learning models in high stakes decision contexts.",1
"Graph deep learning has recently emerged as a powerful ML concept allowing to generalize successful deep neural architectures to non-Euclidean structured data. Such methods have shown promising results on a broad spectrum of applications ranging from social science, biomedicine, and particle physics to computer vision, graphics, and chemistry. One of the limitations of the majority of the current graph neural network architectures is that they are often restricted to the transductive setting and rely on the assumption that the underlying graph is known and fixed. In many settings, such as those arising in medical and healthcare applications, this assumption is not necessarily true since the graph may be noisy, partially- or even completely unknown, and one is thus interested in inferring it from the data. This is especially important in inductive settings when dealing with nodes not present in the graph at training time. Furthermore, sometimes such a graph itself may convey insights that are even more important than the downstream task. In this paper, we introduce Differentiable Graph Module (DGM), a learnable function predicting the edge probability in the graph relevant for the task, that can be combined with convolutional graph neural network layers and trained in an end-to-end fashion. We provide an extensive evaluation of applications from the domains of healthcare (disease prediction), brain imaging (gender and age prediction), computer graphics (3D point cloud segmentation), and computer vision (zero-shot learning). We show that our model provides a significant improvement over baselines both in transductive and inductive settings and achieves state-of-the-art results.",0
"In the world of deep learning, graph convolutional networks have proven themselves to be powerful tools for analyzing complex graphs such as social network data or protein structures. However, many current models rely on fixed architectures that cannot easily adapt to different types of problems or datasets. This can lead to suboptimal results or even failure in some cases.  To address these issues, researchers proposed the differentiable graph module (DGM), which allows for flexible and modular construction of graph convolutional networks. Instead of relying on predefined connections between nodes, the DGM uses a learnable attention mechanism to selectively combine node features from any arbitrary graph structure.  The authors evaluated their approach on several benchmark datasets including citation, co-purchase, and bioinformatics domains. They found that the DGM outperformed state-of-the-art graph convolutional networks across all tasks while reducing model size and computational complexity. Moreover, they showed that the DGM generalizes well to larger graphs, making it suitable for real-world applications where scale and accuracy are critical.  Overall, the differentiable graph module represents a significant advancement in graph convolutional networks by enabling efficient adaptation to diverse graph topologies without sacrificing performance. Its ability to learn optimal representations directly from raw graph data makes it highly attractive for future research in areas ranging from computer vision to natural language processing.",1
"Applying machine learning algorithms to private data, such as financial or medical data, while preserving their confidentiality, is a difficult task. Homomorphic Encryption (HE) is acknowledged for its ability to allow computation on encrypted data, where both the input and output are encrypted, which therefore enables secure inference on private data. Nonetheless, because of the constraints of HE, such as its inability to evaluate non-polynomial functions or to perform arbitrary matrix multiplication efficiently, only inference of linear models seem usable in practice in the HE paradigm so far.   In this paper, we propose Cryptotree, a framework that enables the use of Random Forests (RF), a very powerful learning procedure compared to linear regression, in the context of HE. To this aim, we first convert a regular RF to a Neural RF, then adapt this to fit the HE scheme CKKS, which allows HE operations on real values. Through SIMD operations, we are able to have quick inference and prediction results better than the original RF on encrypted data.",0
"This is a technical research paper that presents a new method for efficiently predicting structured data from encrypted databases while maintaining high accuracy. The authors introduce ""Cryptotree,"" a novel algorithm that uses recursive encryption and depth-first search techniques to make lightning-fast predictions. They evaluate their approach using both real-world datasets and theoretical simulations, demonstrating significant improvements over existing methods in terms of speed and accuracy. In addition, the authors provide insight into potential future applications of Cryptotree, such as personalized medicine and financial fraud detection. Overall, this paper offers a promising solution for enabling secure machine learning on sensitive data, paving the way for a wide range of valuable use cases.",1
"Graph Attention Network (GAT) and GraphSAGE are neural network architectures that operate on graph-structured data and have been widely studied for link prediction and node classification. One challenge raised by GraphSAGE is how to smartly combine neighbour features based on graph structure. GAT handles this problem through attention, however the challenge with GAT is its scalability over large and dense graphs. In this work, we proposed a new architecture to address these issues that is more efficient and is capable of incorporating different edge type information. It generates node representations by attending to neighbours sampled from weighted multi-step transition probabilities. We conduct experiments on both transductive and inductive settings. Experiments achieved comparable or better results on several graph benchmarks, including the Cora, Citeseer, Pubmed, PPI, Twitter, and YouTube datasets.",0
"This paper presents a new approach to graph representation learning using adaptive sampling techniques. Traditional methods rely on fixed graph structures which can limit their ability to capture important features and patterns present in complex datasets. Our proposed method uses a combination of random walks and sampling algorithms to explore different subgraphs within the original graph. By doing so, we can identify diverse and representative samples that better reflect the overall structure and characteristics of the dataset.  We use these sampled graphs as input to our neural network architecture, allowing us to learn meaningful representations that generalize well across multiple tasks. We evaluate the performance of our model on several benchmark datasets and show that it outperforms state-of-the-art methods in terms of accuracy and robustness.  The contributions of this work include: (i) a novel framework for exploring large graphs using adaptive sampling; (ii) a detailed analysis of how different types of sampling affect graph representation learning; and (iii) empirical evidence demonstrating the effectiveness of our approach on several challenging problems. Our findings have implications for a range of applications including recommender systems, fraud detection, and social network analysis. Overall, our research highlights the importance of considering graph topology and structure in order to achieve high quality representation learning.",1
"Nowadays, graph-structured data are increasingly used to model complex systems. Meanwhile, detecting anomalies from graph has become a vital research problem of pressing societal concerns. Anomaly detection is an unsupervised learning task of identifying rare data that differ from the majority. As one of the dominant anomaly detection algorithms, One Class Support Vector Machine has been widely used to detect outliers. However, those traditional anomaly detection methods lost their effectiveness in graph data. Since traditional anomaly detection methods are stable, robust and easy to use, it is vitally important to generalize them to graph data. In this work, we propose One Class Graph Neural Network (OCGNN), a one-class classification framework for graph anomaly detection. OCGNN is designed to combine the powerful representation ability of Graph Neural Networks along with the classical one-class objective. Compared with other baselines, OCGNN achieves significant improvements in extensive experiments.",0
