"Graph neural networks (GNNs) have been widely used to learn vector representation of graph-structured data and achieved better task performance than conventional methods. The foundation of GNNs is the message passing procedure, which propagates the information in a node to its neighbors. Since this procedure proceeds one step per layer, the range of the information propagation among nodes is small in the lower layers, and it expands toward the higher layers. Therefore, a GNN model has to be deep enough to capture global structural information in a graph. On the other hand, it is known that deep GNN models suffer from performance degradation because they lose nodes' local information, which would be essential for good model performance, through many message passing steps. In this study, we propose multi-level attention pooling (MLAP) for graph-level classification tasks, which can adapt to both local and global structural information in a graph. It has an attention pooling layer for each message passing step and computes the final graph representation by unifying the layer-wise graph representations. The MLAP architecture allows models to utilize the structural information of graphs with multiple levels of localities because it preserves layer-wise information before losing them due to oversmoothing. Results of our experiments show that the MLAP architecture improves the graph classification performance compared to the baseline architectures. In addition, analyses on the layer-wise graph representations suggest that aggregating information from multiple levels of localities indeed has the potential to improve the discriminability of learned graph representations.",0
"The use of graph neural networks (GNNs) has become widespread as they have proven to be more effective than traditional methods in learning vector representations of data with graph structures. GNNs rely on message passing to transfer information between nodes and this process progresses layer by layer. As a result, information is transmitted over a shorter distance in the lower layers and expands in the higher ones, requiring a deep GNN structure to capture the global structural information of a graph. However, deep GNN models may suffer from performance degradation as they lose local information through numerous message passing steps. This study introduces multi-level attention pooling (MLAP) for graph-level classification tasks, which adapts to both local and global structural information by preserving layer-wise information to avoid oversmoothing. MLAP comprises an attention pooling layer for each message passing step and consolidates the layer-wise graph representations for the final graph representation. Results of the experiments show that MLAP enhances graph classification performance and the layer-wise graph representations analysis indicates that utilizing information from multiple levels of localities can potentially improve the learned graph representations' discriminability.",1
"Deep networks and decision forests (such as random forests and gradient boosted trees) are the leading machine learning methods for structured and tabular data, respectively. Many papers have empirically compared large numbers of classifiers on one or two different domains (e.g., on 100 different tabular data settings). However, a careful conceptual and empirical comparison of these two strategies using the most contemporary best practices has yet to be performed. Conceptually, we illustrate that both can be profitably viewed as ""partition and vote"" schemes. Specifically, the representation space that they both learn is a partitioning of feature space into a union of convex polytopes. For inference, each decides on the basis of votes from the activated nodes. This formulation allows for a unified basic understanding of the relationship between these methods. Empirically, we compare these two strategies on hundreds of tabular data settings, as well as several vision and auditory settings. Our focus is on datasets with at most 10,000 samples, which represent a large fraction of scientific and biomedical datasets. In general, we found forests to excel at tabular and structured data (vision and audition) with small sample sizes, whereas deep nets performed better on structured data with larger sample sizes. This suggests that further gains in both scenarios may be realized via further combining aspects of forests and networks. We will continue revising this technical report in the coming months with updated results.",0
"Structured and tabular data are best analyzed using deep networks and decision forests like random forests and gradient boosted trees, respectively. However, a comprehensive comparative analysis of these two methods is lacking. Previous studies have compared numerous classifiers in one or two domains, but not using modern best practices. Both deep networks and decision forests function as ""partition and vote"" schemes, partitioning the feature space into convex polytopes and making decisions based on votes from activated nodes. We conducted an empirical comparison on hundreds of tabular data settings, vision and auditory settings, focusing on datasets with a maximum of 10,000 samples, which are common in scientific and biomedical datasets. Our findings show that decision forests are more effective for tabular and structured data with small sample sizes, while deep networks perform better on structured data with larger sample sizes. Combining aspects of both methods could lead to further improvements in both scenarios. We will continue updating our technical report with new results.",1
"Graph convolutional networks (GCNs) are powerful tools for graph-structured data. However, they have been recently shown to be vulnerable to topological attacks. To enhance adversarial robustness, we go beyond spectral graph theory to robust graph theory. By challenging the classical graph Laplacian, we propose a new convolution operator that is provably robust in the spectral domain and is incorporated in the GCN architecture to improve expressivity and interpretability. By extending the original graph to a sequence of graphs, we also propose a robust training paradigm that encourages transferability across graphs that span a range of spatial and spectral characteristics. The proposed approaches are demonstrated in extensive experiments to simultaneously improve performance in both benign and adversarial situations.",0
"GCNs are effective tools for processing data with graph structures, but they have recently been found to be susceptible to topological attacks. To increase their resilience to such attacks, we move beyond spectral graph theory and adopt robust graph theory. Our new convolution operator, which challenges the traditional graph Laplacian, is designed to be dynamically robust in the spectral domain and is integrated into the GCN architecture to enhance its interpretability and expressive power. We also introduce a robust training technique that expands the original graph into a sequence of graphs, promoting transferability across a range of spatial and spectral characteristics. Our proposed methods are evaluated through extensive experiments and are found to improve performance in both benign and adversarial scenarios.",1
"Graph neural networks (GNNs) have been widely used to learn vector representation of graph-structured data and achieved better task performance than conventional methods. The foundation of GNNs is the message passing procedure, which propagates the information in a node to its neighbors. Since this procedure proceeds one step per layer, the range of the information propagation among nodes is small in the lower layers, and it expands toward the higher layers. Therefore, a GNN model has to be deep enough to capture global structural information in a graph. On the other hand, it is known that deep GNN models suffer from performance degradation because they lose nodes' local information, which would be essential for good model performance, through many message passing steps. In this study, we propose multi-level attention pooling (MLAP) for graph-level classification tasks, which can adapt to both local and global structural information in a graph. It has an attention pooling layer for each message passing step and computes the final graph representation by unifying the layer-wise graph representations. The MLAP architecture allows models to utilize the structural information of graphs with multiple levels of localities because it preserves layer-wise information before losing them due to oversmoothing. Results of our experiments show that the MLAP architecture improves the graph classification performance compared to the baseline architectures. In addition, analyses on the layer-wise graph representations suggest that aggregating information from multiple levels of localities indeed has the potential to improve the discriminability of learned graph representations.",0
"The use of graph neural networks (GNNs) has become widespread due to their ability to create vector representations of graph-structured data, resulting in better performance than conventional methods. GNNs rely on a message passing procedure to disseminate information from a node to its neighbors. However, as this process occurs one layer at a time, the range of information propagation is limited in the lower layers and expands in the higher ones. Therefore, to capture the global structural information in a graph, a GNN model needs to be sufficiently deep. However, deep GNN models can suffer from performance degradation, since they lose the nodes' local information through many message passing steps. To address this, we propose multi-level attention pooling (MLAP) for graph-level classification tasks. This method utilizes an attention pooling layer for each message passing step to adapt to both local and global structural information in a graph. Additionally, the MLAP architecture allows for the preservation of layer-wise information, thus enabling models to leverage the structural information of graphs with multiple levels of localities. Our experiments demonstrate that the MLAP architecture improves graph classification performance compared to baseline architectures. Furthermore, layer-wise graph representations analysis suggests that aggregating information from multiple levels of localities has the potential to improve the discriminability of learned graph representations.",1
"Deep networks and decision forests (such as random forests and gradient boosted trees) are the leading machine learning methods for structured and tabular data, respectively. Many papers have empirically compared large numbers of classifiers on one or two different domains (e.g., on 100 different tabular data settings). However, a careful conceptual and empirical comparison of these two strategies using the most contemporary best practices has yet to be performed. Conceptually, we illustrate that both can be profitably viewed as ""partition and vote"" schemes. Specifically, the representation space that they both learn is a partitioning of feature space into a union of convex polytopes. For inference, each decides on the basis of votes from the activated nodes. This formulation allows for a unified basic understanding of the relationship between these methods. Empirically, we compare these two strategies on hundreds of tabular data settings, as well as several vision and auditory settings. Our focus is on datasets with at most 10,000 samples, which represent a large fraction of scientific and biomedical datasets. In general, we found forests to excel at tabular and structured data (vision and audition) with small sample sizes, whereas deep nets performed better on structured data with larger sample sizes. This suggests that further gains in both scenarios may be realized via further combining aspects of forests and networks. We will continue revising this technical report in the coming months with updated results.",0
"The top machine learning methods for structured and tabular data are deep networks and decision forests like random forests and gradient boosted trees, respectively. While many papers have compared numerous classifiers on a few domains, no comprehensive conceptual and empirical comparison has been conducted using contemporary best practices. Both methods can be viewed as ""partition and vote"" schemes, as they learn a representation space that partitions the feature space into convex polytopes and decide based on votes from activated nodes. We compare the two strategies on hundreds of tabular data settings, as well as vision and auditory settings, focusing on datasets with at most 10,000 samples. We found that forests perform better on tabular and structured data with small sample sizes, including vision and audition, while deep nets outperform forests on structured data with larger sample sizes. Combining aspects of both methods could lead to further improvements in both scenarios, and we will continue updating this technical report with new findings.",1
